username,cheating,cpl_1,cpl_2,cpl_3,cpl_4,cpl_5,cpl_6,cpl_7,cpl_8,cpl_9,cpl_10,cpl_11,cpl_12,cpl_13,cpl_14,cpl_15,cpl_16,cpl_17,cpl_18,cpl_19,cpl_20
toti-fanni,1,14.0,72.0,115.0,23.0,14.0,0.0,0.0,261.0,68.0,0.0,145.0,65.0,104.0,0.0,16.0,0.0,102.0,65.0,185.0,0.0
ensnaredhag,1,18.0,22.0,16.0,64.0,30.0,2.0,117.0,101.0,95.0,0.0,0.0,37.0,117.0,20.0,0.0,33.0,64.0,3.0,22.0,83.0
chocolatine,0,0.0,28.0,1.0,16.0,0.0,46.0,4.0,19.0,0.0,8.0,30.0,0.0,0.0,303.0,75.0,4.0,198.0,5.0,306.0,23.0
alexxo248,1,0.0,36.0,6.0,0.0,377.0,29.0,88.0,337.0,27.0,346.0,500.0,500.0,0.0,105.0,392.0,500.0,0.0,500.0,161.0,98.0
mika00003,1,9.0,2.0,22.0,4.0,24.0,0.0,0.0,0.0,20.0,0.0,26.0,44.0,76.0,0.0,0.0,39.0,75.0,0.0,7.0,0.0
alexreznik,0,65.0,30.0,69.0,25.0,0.0,192.0,8.0,150.0,0.0,63.0,71.0,0.0,0.0,35.0,22.0,219.0,212.0,211.0,500.0,500.0
fischer1371,1,6.0,8.0,0.0,46.0,3.0,12.0,3.0,8.0,27.0,28.0,18.0,10.0,31.0,0.0,0.0,1.0,23.0,0.0,15.0,0.0
fsay,0,17.0,25.0,32.0,28.0,27.0,2.0,8.0,0.0,31.0,4.0,1.0,16.0,17.0,0.0,9.0,0.0,14.0,0.0,1.0,0.0
longedok,0,29.0,7.0,245.0,0.0,5.0,32.0,78.0,21.0,9.0,30.0,55.0,49.0,0.0,6.0,26.0,0.0,500.0,0.0,0.0,0.0
drjelic,0,52.0,75.0,67.0,5.0,40.0,0.0,39.0,0.0,59.0,146.0,8.0,35.0,31.0,0.0,0.0,255.0,17.0,0.0,64.0,117.0
m-the-greatiix,1,89.0,0.0,0.0,2.0,0.0,4.0,6.0,0.0,0.0,37.0,6.0,11.0,9.0,0.0,12.0,4.0,47.0,9.0,0.0,9.0
tonyone,0,0.0,50.0,105.0,1.0,39.0,12.0,13.0,121.0,0.0,66.0,31.0,63.0,64.0,0.0,0.0,0.0,28.0,27.0,2.0,17.0
bilou01,1,35.0,66.0,59.0,15.0,29.0,0.0,11.0,7.0,25.0,90.0,167.0,0.0,145.0,33.0,11.0,18.0,0.0,0.0,7.0,101.0
smothered_matt,0,4.0,50.0,5.0,0.0,118.0,0.0,0.0,21.0,16.0,12.0,8.0,0.0,76.0,24.0,124.0,0.0,25.0,26.0,0.0,0.0
fars9909,0,0.0,14.0,21.0,29.0,0.0,0.0,0.0,48.0,0.0,21.0,0.0,4.0,0.0,17.0,500.0,500.0,104.0,0.0,70.0,175.0
zringsalah,1,51.0,26.0,0.0,14.0,5.0,7.0,6.0,0.0,43.0,28.0,36.0,53.0,18.0,19.0,82.0,14.0,60.0,27.0,0.0,13.0
pterosalmonela,1,10.0,0.0,1.0,3.0,35.0,0.0,0.0,0.0,0.0,4.0,23.0,0.0,17.0,21.0,71.0,0.0,16.0,64.0,30.0,0.0
goldflsh,1,12.0,165.0,0.0,128.0,0.0,0.0,0.0,46.0,55.0,29.0,2.0,74.0,0.0,33.0,96.0,40.0,15.0,77.0,78.0,64.0
sahmatt,1,38.0,28.0,2.0,29.0,1.0,0.0,0.0,16.0,0.0,31.0,189.0,0.0,5.0,247.0,6.0,15.0,10.0,2.0,11.0,3.0
marber,0,169.0,14.0,0.0,47.0,7.0,11.0,0.0,0.0,36.0,0.0,5.0,57.0,18.0,62.0,49.0,57.0,9.0,39.0,26.0,94.0
robinio,0,21.0,0.0,20.0,160.0,17.0,0.0,84.0,0.0,18.0,84.0,122.0,500.0,135.0,0.0,9.0,27.0,0.0,0.0,7.0,30.0
blundermaster6,1,0.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,3.0,33.0,0.0,19.0,23.0,134.0
xmessuberto01x,0,7.0,31.0,56.0,353.0,104.0,59.0,51.0,221.0,45.0,28.0,46.0,78.0,25.0,22.0,60.0,112.0,69.0,5.0,42.0,3.0
loudmouth,1,139.0,239.0,196.0,163.0,18.0,0.0,0.0,4.0,0.0,6.0,1.0,4.0,0.0,20.0,20.0,19.0,0.0,49.0,0.0,4.0
testopening,0,22.0,96.0,132.0,1.0,15.0,5.0,3.0,92.0,171.0,3.0,371.0,94.0,25.0,0.0,0.0,117.0,42.0,0.0,1.0,10.0
ramonsouza4,1,0.0,48.0,31.0,133.0,26.0,0.0,53.0,317.0,5.0,0.0,245.0,31.0,500.0,15.0,58.0,0.0,29.0,193.0,193.0,0.0
dcasta,1,55.0,15.0,167.0,0.0,8.0,160.0,0.0,18.0,12.0,0.0,10.0,13.0,185.0,8.0,37.0,0.0,0.0,0.0,2.0,0.0
ricioh,1,0.0,5.0,0.0,32.0,8.0,14.0,59.0,31.0,15.0,0.0,30.0,0.0,31.0,46.0,80.0,4.0,1.0,8.0,56.0,17.0
zringsalah,1,2.0,24.0,9.0,20.0,4.0,0.0,37.0,0.0,113.0,0.0,90.0,77.0,109.0,0.0,6.0,11.0,0.0,62.0,0.0,30.0
loudmouth,1,0.0,3.0,16.0,0.0,12.0,94.0,10.0,26.0,39.0,0.0,6.0,31.0,12.0,34.0,2.0,44.0,18.0,5.0,56.0,139.0
c_gabi777,1,0.0,2.0,82.0,5.0,0.0,0.0,0.0,16.0,0.0,15.0,0.0,0.0,0.0,0.0,5.0,6.0,24.0,55.0,0.0,47.0
adyali,0,10.0,13.0,44.0,0.0,0.0,93.0,0.0,21.0,10.0,38.0,0.0,63.0,3.0,0.0,35.0,11.0,28.0,29.0,0.0,0.0
troc7,1,31.0,9.0,25.0,2.0,91.0,0.0,72.0,15.0,0.0,36.0,22.0,9.0,57.0,0.0,62.0,94.0,35.0,0.0,71.0,0.0
muhidinfocic,0,43.0,232.0,77.0,91.0,114.0,58.0,0.0,125.0,312.0,64.0,9.0,37.0,19.0,27.0,75.0,10.0,1.0,143.0,30.0,33.0
marker41,0,8.0,7.0,16.0,0.0,0.0,134.0,3.0,23.0,167.0,475.0,52.0,0.0,186.0,0.0,0.0,26.0,25.0,66.0,0.0,0.0
narcad,0,132.0,78.0,22.0,11.0,3.0,6.0,19.0,78.0,28.0,71.0,35.0,39.0,101.0,22.0,0.0,309.0,118.0,1.0,0.0,39.0
brucelee92,0,5.0,1.0,21.0,14.0,0.0,46.0,5.0,59.0,16.0,75.0,5.0,0.0,125.0,0.0,3.0,33.0,62.0,40.0,4.0,32.0
princeofpersil,0,135.0,0.0,26.0,47.0,14.0,38.0,62.0,14.0,0.0,50.0,0.0,141.0,72.0,0.0,55.0,20.0,33.0,12.0,67.0,0.0
zakiev_maksim32,0,4.0,2.0,3.0,116.0,10.0,52.0,168.0,23.0,35.0,169.0,500.0,38.0,0.0,10.0,0.0,436.0,0.0,441.0,6.0,0.0
matrix000,1,4.0,47.0,4.0,27.0,72.0,90.0,80.0,8.0,5.0,85.0,16.0,15.0,241.0,0.0,19.0,83.0,43.0,77.0,7.0,105.0
bilou01,1,4.0,31.0,0.0,62.0,0.0,13.0,16.0,5.0,58.0,150.0,0.0,49.0,0.0,87.0,21.0,10.0,27.0,38.0,120.0,2.0
masongm,1,7.0,0.0,22.0,17.0,122.0,0.0,0.0,8.0,0.0,114.0,85.0,0.0,0.0,18.0,65.0,66.0,112.0,0.0,23.0,26.0
pinkypawn,0,136.0,64.0,46.0,6.0,45.0,0.0,51.0,12.0,0.0,0.0,0.0,0.0,228.0,0.0,10.0,0.0,0.0,0.0,94.0,0.0
beki1995,0,143.0,0.0,48.0,198.0,8.0,0.0,117.0,222.0,42.0,13.0,29.0,0.0,0.0,0.0,14.0,121.0,207.0,0.0,76.0,0.0
thejamster,0,8.0,153.0,63.0,163.0,7.0,182.0,302.0,2.0,45.0,222.0,172.0,42.0,121.0,3.0,58.0,7.0,3.0,11.0,9.0,76.0
brexit_is_racist,0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,28.0,0.0,47.0,0.0,0.0,173.0,46.0,0.0,0.0,7.0,23.0,0.0
masterofchessz,1,0.0,13.0,20.0,0.0,10.0,0.0,2.0,43.0,0.0,35.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,17.0,10.0
vantage,1,2.0,0.0,60.0,309.0,49.0,7.0,128.0,2.0,63.0,69.0,27.0,6.0,6.0,129.0,3.0,14.0,0.0,226.0,0.0,0.0
bombardir100,1,27.0,12.0,16.0,118.0,1.0,0.0,289.0,110.0,19.0,20.0,21.0,0.0,17.0,47.0,164.0,3.0,3.0,500.0,500.0,194.0
belowski,0,37.0,3.0,30.0,5.0,0.0,0.0,2.0,0.0,12.0,22.0,104.0,56.0,32.0,5.0,20.0,5.0,25.0,74.0,0.0,52.0
bigchessjos,1,10.0,1.0,15.0,3.0,9.0,161.0,22.0,0.0,22.0,157.0,0.0,141.0,44.0,50.0,8.0,76.0,52.0,192.0,51.0,1.0
victorpozidaev1000,1,76.0,299.0,0.0,298.0,234.0,3.0,0.0,500.0,500.0,498.0,500.0,394.0,9.0,149.0,0.0,62.0,0.0,21.0,500.0,0.0
antoniosba94,1,0.0,0.0,0.0,44.0,41.0,45.0,13.0,30.0,24.0,17.0,20.0,36.0,6.0,1.0,16.0,13.0,20.0,0.0,0.0,76.0
harfen,1,42.0,25.0,0.0,67.0,0.0,41.0,1.0,0.0,39.0,0.0,8.0,0.0,0.0,0.0,0.0,8.0,45.0,24.0,10.0,0.0
likeshe,1,21.0,31.0,7.0,0.0,4.0,8.0,0.0,40.0,39.0,17.0,0.0,0.0,18.0,0.0,0.0,0.0,3.0,32.0,55.0,0.0
tropicriot,1,34.0,0.0,32.0,0.0,0.0,28.0,232.0,1.0,0.0,0.0,41.0,16.0,0.0,34.0,55.0,0.0,5.0,14.0,8.0,0.0
samad_110,0,0.0,58.0,0.0,166.0,0.0,0.0,135.0,69.0,0.0,36.0,62.0,2.0,0.0,42.0,29.0,10.0,0.0,0.0,0.0,0.0
brucelee92,0,31.0,0.0,0.0,2.0,3.0,20.0,36.0,0.0,27.0,101.0,5.0,35.0,44.0,13.0,6.0,0.0,112.0,2.0,128.0,27.0
amfathi,0,10.0,172.0,0.0,122.0,39.0,64.0,91.0,2.0,2.0,0.0,51.0,14.0,149.0,15.0,6.0,3.0,8.0,24.0,24.0,2.0
longedok,0,45.0,0.0,7.0,22.0,71.0,243.0,0.0,22.0,130.0,0.0,215.0,11.0,379.0,0.0,18.0,0.0,3.0,263.0,6.0,0.0
mecocuk,1,2.0,30.0,0.0,36.0,77.0,21.0,0.0,1.0,2.0,0.0,9.0,9.0,0.0,20.0,0.0,6.0,24.0,23.0,0.0,19.0
luizfernando18,1,68.0,7.0,0.0,0.0,0.0,32.0,13.0,0.0,88.0,33.0,3.0,16.0,0.0,0.0,34.0,46.0,0.0,0.0,0.0,0.0
antoniosba94,1,73.0,1.0,0.0,95.0,91.0,14.0,6.0,0.0,1.0,4.0,368.0,0.0,0.0,2.0,23.0,164.0,0.0,25.0,22.0,50.0
jardy79,1,60.0,15.0,0.0,0.0,0.0,44.0,12.0,19.0,62.0,0.0,0.0,56.0,23.0,0.0,0.0,85.0,107.0,166.0,17.0,0.0
zhu4ok69,1,0.0,0.0,34.0,2.0,0.0,3.0,0.0,0.0,0.0,148.0,110.0,0.0,13.0,500.0,154.0,43.0,0.0,80.0,56.0,65.0
sundoroclasic,0,72.0,0.0,0.0,7.0,6.0,0.0,12.0,71.0,11.0,3.0,28.0,13.0,0.0,18.0,0.0,0.0,1.0,0.0,13.0,5.0
dhanton,1,108.0,21.0,251.0,437.0,245.0,0.0,30.0,39.0,21.0,67.0,91.0,7.0,8.0,144.0,73.0,7.0,172.0,12.0,224.0,109.0
dragonite156,1,51.0,99.0,0.0,0.0,55.0,0.0,47.0,11.0,26.0,0.0,24.0,0.0,0.0,0.0,8.0,177.0,0.0,66.0,0.0,0.0
sultan9998,1,182.0,22.0,1.0,0.0,29.0,167.0,1.0,15.0,30.0,8.0,116.0,2.0,10.0,20.0,18.0,18.0,75.0,90.0,30.0,0.0
vitochess,1,141.0,0.0,0.0,78.0,0.0,500.0,358.0,4.0,436.0,75.0,2.0,354.0,37.0,23.0,275.0,0.0,311.0,0.0,0.0,500.0
shone02,1,0.0,49.0,0.0,41.0,7.0,103.0,63.0,0.0,0.0,44.0,73.0,0.0,34.0,29.0,0.0,45.0,127.0,89.0,45.0,269.0
ogaj2003,1,12.0,42.0,13.0,24.0,25.0,2.0,15.0,180.0,0.0,0.0,31.0,64.0,2.0,0.0,9.0,53.0,51.0,1.0,14.0,0.0
taha2335,0,0.0,0.0,0.0,56.0,1.0,0.0,72.0,39.0,0.0,289.0,52.0,17.0,39.0,17.0,120.0,0.0,23.0,0.0,0.0,0.0
kvajs59,1,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,3.0,19.0,12.0,20.0,0.0,0.0,224.0,0.0,0.0,0.0,0.0
kido25,0,46.0,0.0,66.0,500.0,44.0,0.0,2.0,0.0,166.0,14.0,39.0,55.0,97.0,284.0,1.0,16.0,500.0,233.0,40.0,170.0
mika00003,1,1.0,8.0,9.0,0.0,5.0,1.0,0.0,36.0,0.0,0.0,7.0,10.0,0.0,6.0,31.0,0.0,4.0,23.0,4.0,26.0
coledutson,0,112.0,0.0,304.0,42.0,0.0,3.0,144.0,58.0,13.0,38.0,206.0,28.0,18.0,122.0,23.0,51.0,8.0,41.0,180.0,0.0
ricioh,1,319.0,0.0,12.0,0.0,0.0,24.0,0.0,3.0,18.0,8.0,32.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0
katerini20,1,6.0,0.0,14.0,3.0,0.0,0.0,28.0,45.0,19.0,126.0,19.0,0.0,174.0,55.0,57.0,13.0,49.0,0.0,4.0,0.0
kramavarma,0,11.0,0.0,0.0,10.0,423.0,184.0,39.0,0.0,0.0,118.0,59.0,35.0,42.0,217.0,137.0,67.0,184.0,249.0,182.0,0.0
ricioh,1,26.0,0.0,7.0,1.0,37.0,7.0,12.0,0.0,6.0,17.0,23.0,0.0,0.0,0.0,0.0,0.0,18.0,52.0,0.0,0.0
michellopezabreu,0,2.0,51.0,0.0,8.0,0.0,0.0,0.0,1.0,11.0,0.0,62.0,9.0,14.0,0.0,0.0,0.0,4.0,5.0,8.0,0.0
chaskar,0,0.0,5.0,2.0,0.0,1.0,0.0,1.0,41.0,58.0,103.0,0.0,0.0,4.0,26.0,0.0,56.0,26.0,12.0,0.0,200.0
saragosachess,0,9.0,6.0,8.0,0.0,0.0,0.0,4.0,0.0,0.0,34.0,0.0,5.0,403.0,0.0,8.0,0.0,0.0,21.0,7.0,38.0
longedok,0,33.0,11.0,21.0,71.0,71.0,93.0,0.0,1.0,18.0,9.0,0.0,0.0,0.0,184.0,54.0,59.0,0.0,34.0,0.0,74.0
yaminkiswanto,1,63.0,152.0,0.0,67.0,158.0,0.0,20.0,118.0,0.0,174.0,253.0,3.0,0.0,261.0,0.0,48.0,53.0,91.0,0.0,84.0
pleasedontcrushme,0,31.0,0.0,184.0,196.0,150.0,63.0,21.0,0.0,452.0,486.0,0.0,29.0,0.0,8.0,27.0,63.0,241.0,70.0,172.0,82.0
zakiev_maksim32,0,29.0,7.0,120.0,107.0,21.0,55.0,0.0,5.0,33.0,10.0,183.0,431.0,15.0,4.0,11.0,24.0,52.0,0.0,2.0,0.0
amfathi,0,114.0,279.0,88.0,12.0,0.0,42.0,171.0,9.0,29.0,36.0,15.0,35.0,0.0,22.0,26.0,0.0,44.0,5.0,15.0,0.0
chaskar,0,11.0,3.0,31.0,81.0,153.0,86.0,0.0,139.0,1.0,63.0,208.0,131.0,125.0,23.0,123.0,0.0,4.0,53.0,2.0,13.0
nickjreh,0,23.0,122.0,101.0,0.0,0.0,12.0,42.0,29.0,0.0,248.0,1.0,49.0,0.0,18.0,120.0,257.0,12.0,15.0,0.0,59.0
oninz-cruz,1,4.0,10.0,7.0,13.0,0.0,36.0,0.0,0.0,0.0,4.0,12.0,2.0,23.0,0.0,0.0,4.0,0.0,0.0,0.0,19.0
lingsumi,0,5.0,28.0,98.0,58.0,0.0,32.0,0.0,0.0,11.0,6.0,60.0,0.0,4.0,22.0,0.0,0.0,48.0,4.0,0.0,36.0
ikoerasz,0,17.0,5.0,12.0,49.0,11.0,17.0,71.0,0.0,367.0,0.0,0.0,0.0,0.0,0.0,40.0,35.0,34.0,7.0,0.0,47.0
zakiev_maksim32,0,42.0,65.0,0.0,0.0,55.0,0.0,0.0,0.0,33.0,3.0,0.0,0.0,131.0,61.0,0.0,500.0,500.0,500.0,0.0,0.0
iwanttobeagm,1,11.0,0.0,5.0,101.0,0.0,30.0,10.0,31.0,19.0,22.0,96.0,0.0,0.0,0.0,27.0,36.0,0.0,0.0,0.0,57.0
algrano,0,0.0,18.0,38.0,114.0,167.0,165.0,0.0,0.0,9.0,500.0,171.0,46.0,5.0,33.0,0.0,66.0,16.0,2.0,143.0,96.0
herculesrachengan,1,29.0,0.0,3.0,7.0,41.0,70.0,0.0,10.0,16.0,43.0,4.0,56.0,28.0,0.0,8.0,27.0,44.0,36.0,33.0,10.0
cookiezii,1,500.0,13.0,0.0,92.0,53.0,9.0,88.0,23.0,0.0,9.0,0.0,18.0,24.0,6.0,0.0,170.0,107.0,162.0,147.0,33.0
citylife,1,16.0,180.0,2.0,229.0,20.0,10.0,282.0,40.0,236.0,183.0,24.0,181.0,67.0,80.0,62.0,0.0,21.0,40.0,0.0,0.0
chess_advicer,1,0.0,122.0,373.0,50.0,0.0,81.0,107.0,77.0,35.0,22.0,377.0,30.0,155.0,51.0,135.0,24.0,0.0,0.0,0.0,41.0
decentish,0,61.0,13.0,11.0,500.0,87.0,16.0,0.0,0.0,24.0,0.0,14.0,47.0,11.0,53.0,17.0,99.0,61.0,6.0,0.0,0.0
mecocuk,1,47.0,5.0,13.0,29.0,0.0,1.0,0.0,0.0,0.0,11.0,10.0,22.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
mrbaligon,1,3.0,8.0,23.0,70.0,35.0,61.0,0.0,185.0,0.0,0.0,5.0,0.0,31.0,8.0,36.0,83.0,422.0,28.0,37.0,83.0
cubanochessfire,1,233.0,10.0,0.0,5.0,12.0,6.0,199.0,23.0,33.0,40.0,36.0,117.0,55.0,21.0,47.0,56.0,64.0,62.0,9.0,46.0
cubanochessfire,1,0.0,5.0,3.0,0.0,7.0,16.0,16.0,56.0,45.0,48.0,7.0,23.0,69.0,2.0,57.0,0.0,8.0,0.0,30.0,0.0
lastshadow24,0,24.0,443.0,51.0,1.0,7.0,17.0,30.0,29.0,3.0,1.0,198.0,12.0,55.0,0.0,77.0,114.0,17.0,0.0,9.0,0.0
ivankow222,0,2.0,45.0,10.0,65.0,0.0,167.0,13.0,63.0,211.0,1.0,0.0,23.0,38.0,16.0,268.0,69.0,16.0,0.0,0.0,94.0
cungkuo,1,7.0,0.0,0.0,45.0,17.0,0.0,2.0,6.0,0.0,500.0,64.0,14.0,6.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
ziet,1,3.0,0.0,3.0,0.0,0.0,23.0,0.0,90.0,139.0,114.0,208.0,32.0,29.0,6.0,150.0,0.0,4.0,18.0,0.0,31.0
capricornwon,0,72.0,146.0,3.0,4.0,15.0,115.0,8.0,4.0,8.0,20.0,44.0,69.0,328.0,5.0,13.0,15.0,0.0,174.0,0.0,254.0
effdaking,0,0.0,136.0,114.0,29.0,121.0,0.0,54.0,2.0,3.0,0.0,170.0,271.0,105.0,498.0,127.0,0.0,5.0,85.0,500.0,0.0
siava,0,10.0,0.0,0.0,3.0,0.0,29.0,73.0,123.0,66.0,6.0,27.0,74.0,172.0,89.0,5.0,74.0,31.0,43.0,9.0,0.0
ukitop,0,401.0,109.0,0.0,55.0,52.0,11.0,136.0,0.0,32.0,74.0,0.0,341.0,74.0,0.0,0.0,66.0,154.0,23.0,35.0,39.0
rozaje1,1,0.0,84.0,6.0,56.0,0.0,50.0,6.0,27.0,55.0,0.0,72.0,11.0,0.0,0.0,14.0,42.0,17.0,24.0,12.0,91.0
cuteknight,1,7.0,0.0,0.0,0.0,2.0,0.0,0.0,49.0,39.0,0.0,18.0,32.0,4.0,0.0,0.0,32.0,2.0,0.0,27.0,0.0
iosilva07,1,57.0,0.0,18.0,0.0,0.0,6.0,60.0,41.0,49.0,53.0,64.0,58.0,0.0,18.0,6.0,12.0,0.0,0.0,41.0,0.0
polvasen,0,73.0,62.0,13.0,111.0,54.0,3.0,0.0,48.0,76.0,0.0,59.0,65.0,44.0,238.0,104.0,92.0,5.0,10.0,0.0,2.0
ramontxobarca,0,7.0,50.0,162.0,25.0,124.0,0.0,4.0,0.0,46.0,7.0,38.0,73.0,66.0,56.0,24.0,48.0,155.0,382.0,307.0,0.0
chuky2000,1,31.0,43.0,26.0,4.0,3.0,12.0,4.0,12.0,0.0,4.0,0.0,58.0,0.0,0.0,0.0,0.0,21.0,49.0,0.0,29.0
evelynwaugh,0,42.0,0.0,0.0,24.0,18.0,6.0,16.0,88.0,0.0,0.0,38.0,0.0,0.0,25.0,0.0,49.0,0.0,0.0,0.0,0.0
sailsheets,1,12.0,35.0,6.0,89.0,22.0,21.0,7.0,0.0,31.0,0.0,14.0,9.0,0.0,46.0,4.0,0.0,14.0,0.0,2.0,0.0
blisteringheat,0,1.0,0.0,22.0,4.0,66.0,5.0,0.0,11.0,92.0,27.0,2.0,29.0,42.0,7.0,44.0,0.0,101.0,19.0,8.0,210.0
ivan-gorlovski,0,125.0,4.0,40.0,15.0,48.0,5.0,0.0,98.0,0.0,144.0,37.0,0.0,273.0,105.0,238.0,109.0,6.0,0.0,5.0,20.0
chess_advicer,1,19.0,86.0,168.0,0.0,38.0,154.0,8.0,139.0,100.0,0.0,103.0,169.0,116.0,98.0,500.0,500.0,0.0,0.0,500.0,500.0
effdaking,0,24.0,333.0,11.0,31.0,0.0,324.0,407.0,64.0,136.0,32.0,82.0,0.0,438.0,500.0,500.0,500.0,0.0,0.0,31.0,55.0
undefinedlimit,1,0.0,8.0,2.0,12.0,0.0,0.0,13.0,0.0,26.0,18.0,0.0,6.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lawyer7,0,20.0,11.0,32.0,433.0,0.0,234.0,72.0,140.0,6.0,200.0,184.0,0.0,500.0,0.0,252.0,110.0,95.0,110.0,83.0,0.0
smd8,1,81.0,77.0,110.0,14.0,48.0,0.0,0.0,0.0,0.0,17.0,76.0,48.0,23.0,0.0,0.0,21.0,0.0,45.0,22.0,0.0
saragosachess,0,82.0,0.0,3.0,1.0,61.0,118.0,8.0,150.0,11.0,60.0,35.0,0.0,0.0,94.0,252.0,0.0,0.0,104.0,60.0,12.0
marko19,0,9.0,103.0,23.0,104.0,12.0,44.0,176.0,144.0,36.0,0.0,7.0,48.0,38.0,0.0,28.0,63.0,0.0,116.0,36.0,31.0
ukitop,0,4.0,9.0,0.0,8.0,3.0,37.0,0.0,355.0,493.0,500.0,500.0,0.0,150.0,73.0,113.0,0.0,314.0,107.0,218.0,19.0
princeofpersil,0,9.0,49.0,202.0,60.0,5.0,24.0,6.0,337.0,13.0,12.0,72.0,83.0,52.0,238.0,0.0,36.0,412.0,22.0,177.0,16.0
ivan-gorlovski,0,50.0,7.0,16.0,2.0,24.0,49.0,3.0,23.0,85.0,0.0,0.0,27.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,14.0
sjeddi,1,22.0,29.0,0.0,111.0,88.0,14.0,0.0,157.0,61.0,2.0,7.0,88.0,0.0,93.0,76.0,2.0,160.0,12.0,40.0,177.0
scouting4reds,0,225.0,98.0,0.0,0.0,31.0,9.0,0.0,24.0,43.0,26.0,7.0,0.0,91.0,12.0,77.0,137.0,56.0,75.0,347.0,0.0
ai-84-ios,0,9.0,0.0,48.0,52.0,39.0,24.0,20.0,54.0,10.0,4.0,0.0,107.0,0.0,327.0,0.0,4.0,70.0,42.0,84.0,3.0
vantage,1,20.0,14.0,127.0,0.0,0.0,0.0,44.0,149.0,128.0,29.0,4.0,165.0,0.0,23.0,0.0,0.0,25.0,0.0,0.0,0.0
anthropoid,0,76.0,25.0,68.0,342.0,19.0,0.0,13.0,217.0,70.0,8.0,283.0,496.0,99.0,5.0,0.0,39.0,129.0,25.0,24.0,162.0
kingofkimchi,1,21.0,94.0,0.0,9.0,3.0,57.0,20.0,7.0,112.0,0.0,0.0,81.0,57.0,8.0,162.0,46.0,11.0,44.0,23.0,0.0
woef92,0,0.0,1.0,20.0,136.0,7.0,70.0,68.0,79.0,39.0,2.0,77.0,69.0,1.0,1.0,107.0,5.0,46.0,13.0,1.0,21.0
yaminkiswanto,1,65.0,0.0,90.0,41.0,70.0,184.0,146.0,52.0,7.0,36.0,138.0,30.0,16.0,0.0,0.0,0.0,30.0,14.0,23.0,318.0
pyaephyoaungshwebo,1,0.0,13.0,49.0,17.0,33.0,6.0,73.0,0.0,4.0,11.0,45.0,0.0,0.0,3.0,0.0,0.0,4.0,30.0,0.0,0.0
exar,0,28.0,98.0,96.0,0.0,0.0,176.0,2.0,0.0,85.0,0.0,480.0,39.0,0.0,143.0,0.0,3.0,0.0,29.0,0.0,0.0
jaydeep,0,0.0,1.0,114.0,16.0,51.0,375.0,10.0,43.0,295.0,69.0,12.0,10.0,96.0,132.0,19.0,0.0,0.0,154.0,221.0,0.0
zringsalah,1,1.0,33.0,29.0,7.0,48.0,30.0,12.0,53.0,35.0,1.0,88.0,23.0,35.0,195.0,0.0,139.0,8.0,87.0,3.0,0.0
saulo10179,1,0.0,8.0,499.0,131.0,125.0,229.0,0.0,0.0,348.0,0.0,500.0,31.0,106.0,149.0,118.0,0.0,0.0,0.0,15.0,0.0
narcad,0,14.0,0.0,20.0,0.0,106.0,14.0,0.0,98.0,297.0,146.0,0.0,5.0,41.0,161.0,247.0,61.0,0.0,49.0,0.0,126.0
masongm,1,0.0,51.0,2.0,10.0,22.0,29.0,20.0,53.0,89.0,45.0,0.0,70.0,46.0,10.0,13.0,0.0,12.0,111.0,205.0,30.0
raestorm,1,21.0,0.0,21.0,11.0,17.0,10.0,23.0,0.0,25.0,0.0,148.0,11.0,55.0,3.0,0.0,0.0,9.0,50.0,0.0,21.0
chuky2000,1,0.0,0.0,19.0,0.0,0.0,22.0,0.0,1.0,0.0,1.0,0.0,2.0,10.0,26.0,44.0,0.0,9.0,46.0,74.0,3.0
sundoroclasic,0,0.0,56.0,27.0,18.0,34.0,97.0,11.0,175.0,7.0,0.0,68.0,0.0,14.0,17.0,89.0,147.0,0.0,0.0,0.0,134.0
ogaj2003,1,10.0,1.0,1.0,30.0,20.0,50.0,33.0,12.0,29.0,62.0,59.0,1.0,4.0,8.0,11.0,0.0,3.0,118.0,14.0,0.0
kapustin,0,152.0,46.0,55.0,57.0,144.0,38.0,36.0,21.0,0.0,7.0,30.0,0.0,55.0,0.0,131.0,20.0,10.0,81.0,0.0,0.0
longedok,0,35.0,11.0,35.0,21.0,74.0,10.0,109.0,396.0,12.0,0.0,0.0,1.0,26.0,0.0,16.0,22.0,500.0,20.0,83.0,43.0
josh789,0,5.0,89.0,19.0,0.0,0.0,81.0,0.0,4.0,143.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
batofgotham,1,10.0,0.0,18.0,0.0,18.0,32.0,1.0,32.0,22.0,0.0,0.0,0.0,19.0,0.0,88.0,7.0,49.0,49.0,72.0,0.0
